1f468-1f3fd-2708,1f468-1f3fd-200d-2708-fe0f,man pilot: medium skin tone,:man_pilot_tone3:,:man_pilot_medium_skin_tone:,17,28,2367: :man_pilot_tone3: | :man_pilot_medium_skin_tone:,2367: :man_pilot_tone3:,2367: :man_pilot_medium_skin_tone:
1f468-1f3fe-2708,1f468-1f3fe-200d-2708-fe0f,man pilot: medium-dark skin tone,:man_pilot_tone4:,:man_pilot_medium_dark_skin_tone:,17,33,2368: :man_pilot_tone4: | :man_pilot_medium_dark_skin_tone:,2368: :man_pilot_tone4:,2368: :man_pilot_medium_dark_skin_tone:
1f468-1f3ff-2708,1f468-1f3ff-200d-2708-fe0f,man pilot: dark skin tone,:man_pilot_tone5:,:man_pilot_dark_skin_tone:,17,26,2369: :man_pilot_tone5: | :man_pilot_dark_skin_tone:,2369: :man_pilot_tone5:,2369: :man_pilot_dark_skin_tone:
1f469-2708,1f469-200d-2708-fe0f,woman pilot,:woman_pilot:,,13,0,2370: :woman_pilot: | ,2370: :woman_pilot:,2370: 
1f469-1f3fb-2708,1f469-1f3fb-200d-2708-fe0f,woman pilot: light skin tone,:woman_pilot_tone1:,:woman_pilot_light_skin_tone:,19,29,2371: :woman_pilot_tone1: | :woman_pilot_light_skin_tone:,2371: :woman_pilot_tone1:,2371: :woman_pilot_light_skin_tone:
1f469-1f3fc-2708,1f469-1f3fc-200d-2708-fe0f,woman pilot: medium-light skin tone,:woman_pilot_tone2:,:woman_pilot_medium_light_skin_tone:,19,36,2372: :woman_pilot_tone2: | :woman_pilot_medium_light_skin_tone:,2372: :woman_pilot_tone2:,2372: :woman_pilot_medium_light_skin_tone:
1f469-1f3fd-2708,1f469-1f3fd-200d-2708-fe0f,woman pilot: medium skin tone,:woman_pilot_tone3:,:woman_pilot_medium_skin_tone:,19,30,2373: :woman_pilot_tone3: | :woman_pilot_medium_skin_tone:,2373: :woman_pilot_tone3:,2373: :woman_pilot_medium_skin_tone:
1f469-1f3fe-2708,1f469-1f3fe-200d-2708-fe0f,woman pilot: medium-dark skin tone,:woman_pilot_tone4:,:woman_pilot_medium_dark_skin_tone:,19,35,2374: :woman_pilot_tone4: | :woman_pilot_medium_dark_skin_tone:,2374: :woman_pilot_tone4:,2374: :woman_pilot_medium_dark_skin_tone:
1f469-1f3ff-2708,1f469-1f3ff-200d-2708-fe0f,woman pilot: dark skin tone,:woman_pilot_tone5:,:woman_pilot_dark_skin_tone:,19,28,2375: :woman_pilot_tone5: | :woman_pilot_dark_skin_tone:,2375: :woman_pilot_tone5:,2375: :woman_pilot_dark_skin_tone:
1f468-1f3a8,1f468-200d-1f3a8,man artist,:man_artist:,,12,0,2376: :man_artist: | ,2376: :man_artist:,2376: 
1f468-1f3fb-1f3a8,1f468-1f3fb-200d-1f3a8,man artist: light skin tone,:man_artist_tone1:,:man_artist_light_skin_tone:,18,28,2377: :man_artist_tone1: | :man_artist_light_skin_tone:,2377: :man_artist_tone1:,2377: :man_artist_light_skin_tone:
1f468-1f3fc-1f3a8,1f468-1f3fc-200d-1f3a8,man artist: medium-light skin tone,:man_artist_tone2:,:man_artist_medium_light_skin_tone:,18,35,2378: :man_artist_tone2: | :man_artist_medium_light_skin_tone:,2378: :man_artist_tone2:,2378: :man_artist_medium_light_skin_tone:
1f468-1f3fd-1f3a8,1f468-1f3fd-200d-1f3a8,man artist: medium skin tone,:man_artist_tone3:,:man_artist_medium_skin_tone:,18,29,2379: :man_artist_tone3: | :man_artist_medium_skin_tone:,2379: :man_artist_tone3:,2379: :man_artist_medium_skin_tone:
1f468-1f3fe-1f3a8,1f468-1f3fe-200d-1f3a8,man artist: medium-dark skin tone,:man_artist_tone4:,:man_artist_medium_dark_skin_tone:,18,34,2380: :man_artist_tone4: | :man_artist_medium_dark_skin_tone:,2380: :man_artist_tone4:,2380: :man_artist_medium_dark_skin_tone:
1f468-1f3ff-1f3a8,1f468-1f3ff-200d-1f3a8,man artist: dark skin tone,:man_artist_tone5:,:man_artist_dark_skin_tone:,18,27,2381: :man_artist_tone5: | :man_artist_dark_skin_tone:,2381: :man_artist_tone5:,2381: :man_artist_dark_skin_tone:
1f469-1f3a8,1f469-200d-1f3a8,woman artist,:woman_artist:,,14,0,2382: :woman_artist: | ,2382: :woman_artist:,2382: 
1f469-1f3fb-1f3a8,1f469-1f3fb-200d-1f3a8,woman artist: light skin tone,:woman_artist_tone1:,:woman_artist_light_skin_tone:,20,30,2383: :woman_artist_tone1: | :woman_artist_light_skin_tone:,2383: :woman_artist_tone1:,2383: :woman_artist_light_skin_tone:
1f469-1f3fc-1f3a8,1f469-1f3fc-200d-1f3a8,woman artist: medium-light skin tone,:woman_artist_tone2:,:woman_artist_medium_light_skin_tone:,20,37,2384: :woman_artist_tone2: | :woman_artist_medium_light_skin_tone:,2384: :woman_artist_tone2:,2384: :woman_artist_medium_light_skin_tone:
1f469-1f3fd-1f3a8,1f469-1f3fd-200d-1f3a8,woman artist: medium skin tone,:woman_artist_tone3:,:woman_artist_medium_skin_tone:,20,31,2385: :woman_artist_tone3: | :woman_artist_medium_skin_tone:,2385: :woman_artist_tone3:,2385: :woman_artist_medium_skin_tone:
1f469-1f3fe-1f3a8,1f469-1f3fe-200d-1f3a8,woman artist: medium-dark skin tone,:woman_artist_tone4:,:woman_artist_medium_dark_skin_tone:,20,36,2386: :woman_artist_tone4: | :woman_artist_medium_dark_skin_tone:,2386: :woman_artist_tone4:,2386: :woman_artist_medium_dark_skin_tone:
1f469-1f3ff-1f3a8,1f469-1f3ff-200d-1f3a8,woman artist: dark skin tone,:woman_artist_tone5:,:woman_artist_dark_skin_tone:,20,29,2387: :woman_artist_tone5: | :woman_artist_dark_skin_tone:,2387: :woman_artist_tone5:,2387: :woman_artist_dark_skin_tone:
1f468-1f680,1f468-200d-1f680,man astronaut,:man_astronaut:,,15,0,2388: :man_astronaut: | ,2388: :man_astronaut:,2388: 
1f468-1f3fb-1f680,1f468-1f3fb-200d-1f680,man astronaut: light skin tone,:man_astronaut_tone1:,:man_astronaut_light_skin_tone:,21,31,2389: :man_astronaut_tone1: | :man_astronaut_light_skin_tone:,2389: :man_astronaut_tone1:,2389: :man_astronaut_light_skin_tone:
1f468-1f3fc-1f680,1f468-1f3fc-200d-1f680,man astronaut: medium-light skin tone,:man_astronaut_tone2:,:man_astronaut_medium_light_skin_tone:,21,38,2390: :man_astronaut_tone2: | :man_astronaut_medium_light_skin_tone:,2390: :man_astronaut_tone2:,2390: :man_astronaut_medium_light_skin_tone:
1f468-1f3fd-1f680,1f468-1f3fd-200d-1f680,man astronaut: medium skin tone,:man_astronaut_tone3:,:man_astronaut_medium_skin_tone:,21,32,2391: :man_astronaut_tone3: | :man_astronaut_medium_skin_tone:,2391: :man_astronaut_tone3:,2391: :man_astronaut_medium_skin_tone:
1f468-1f3fe-1f680,1f468-1f3fe-200d-1f680,man astronaut: medium-dark skin tone,:man_astronaut_tone4:,:man_astronaut_medium_dark_skin_tone:,21,37,2392: :man_astronaut_tone4: | :man_astronaut_medium_dark_skin_tone:,2392: :man_astronaut_tone4:,2392: :man_astronaut_medium_dark_skin_tone:
1f468-1f3ff-1f680,1f468-1f3ff-200d-1f680,man astronaut: dark skin tone,:man_astronaut_tone5:,:man_astronaut_dark_skin_tone:,21,30,2393: :man_astronaut_tone5: | :man_astronaut_dark_skin_tone:,2393: :man_astronaut_tone5:,2393: :man_astronaut_dark_skin_tone:
1f469-1f680,1f469-200d-1f680,woman astronaut,:woman_astronaut:,,17,0,2394: :woman_astronaut: | ,2394: :woman_astronaut:,2394: 
1f469-1f3fb-1f680,1f469-1f3fb-200d-1f680,woman astronaut: light skin tone,:woman_astronaut_tone1:,:woman_astronaut_light_skin_tone:,23,33,2395: :woman_astronaut_tone1: | :woman_astronaut_light_skin_tone:,2395: :woman_astronaut_tone1:,2395: :woman_astronaut_light_skin_tone:
1f469-1f3fc-1f680,1f469-1f3fc-200d-1f680,woman astronaut: medium-light skin tone,:woman_astronaut_tone2:,:woman_astronaut_medium_light_skin_tone:,23,40,2396: :woman_astronaut_tone2: | :woman_astronaut_medium_light_skin_tone:,2396: :woman_astronaut_tone2:,2396: :woman_astronaut_medium_light_skin_tone:
1f469-1f3fd-1f680,1f469-1f3fd-200d-1f680,woman astronaut: medium skin tone,:woman_astronaut_tone3:,:woman_astronaut_medium_skin_tone:,23,34,2397: :woman_astronaut_tone3: | :woman_astronaut_medium_skin_tone:,2397: :woman_astronaut_tone3:,2397: :woman_astronaut_medium_skin_tone:
1f469-1f3fe-1f680,1f469-1f3fe-200d-1f680,woman astronaut: medium-dark skin tone,:woman_astronaut_tone4:,:woman_astronaut_medium_dark_skin_tone:,23,39,2398: :woman_astronaut_tone4: | :woman_astronaut_medium_dark_skin_tone:,2398: :woman_astronaut_tone4:,2398: :woman_astronaut_medium_dark_skin_tone:
1f469-1f3ff-1f680,1f469-1f3ff-200d-1f680,woman astronaut: dark skin tone,:woman_astronaut_tone5:,:woman_astronaut_dark_skin_tone:,23,32,2399: :woman_astronaut_tone5: | :woman_astronaut_dark_skin_tone:,2399: :woman_astronaut_tone5:,2399: :woman_astronaut_dark_skin_tone:
1f468-1f692,1f468-200d-1f692,man firefighter,:man_firefighter:,,17,0,2400: :man_firefighter: | ,2400: :man_firefighter:,2400: 
1f468-1f3fb-1f692,1f468-1f3fb-200d-1f692,man firefighter: light skin tone,:man_firefighter_tone1:,:man_firefighter_light_skin_tone:,23,33,2401: :man_firefighter_tone1: | :man_firefighter_light_skin_tone:,2401: :man_firefighter_tone1:,2401: :man_firefighter_light_skin_tone:
1f468-1f3fc-1f692,1f468-1f3fc-200d-1f692,man firefighter: medium-light skin tone,:man_firefighter_tone2:,:man_firefighter_medium_light_skin_tone:,23,40,2402: :man_firefighter_tone2: | :man_firefighter_medium_light_skin_tone:,2402: :man_firefighter_tone2:,2402: :man_firefighter_medium_light_skin_tone:
1f468-1f3fd-1f692,1f468-1f3fd-200d-1f692,man firefighter: medium skin tone,:man_firefighter_tone3:,:man_firefighter_medium_skin_tone:,23,34,2403: :man_firefighter_tone3: | :man_firefighter_medium_skin_tone:,2403: :man_firefighter_tone3:,2403: :man_firefighter_medium_skin_tone:
1f468-1f3fe-1f692,1f468-1f3fe-200d-1f692,man firefighter: medium-dark skin tone,:man_firefighter_tone4:,:man_firefighter_medium_dark_skin_tone:,23,39,2404: :man_firefighter_tone4: | :man_firefighter_medium_dark_skin_tone:,2404: :man_firefighter_tone4:,2404: :man_firefighter_medium_dark_skin_tone:
1f468-1f3ff-1f692,1f468-1f3ff-200d-1f692,man firefighter: dark skin tone,:man_firefighter_tone5:,:man_firefighter_dark_skin_tone:,23,32,2405: :man_firefighter_tone5: | :man_firefighter_dark_skin_tone:,2405: :man_firefighter_tone5:,2405: :man_firefighter_dark_skin_tone:
1f469-1f692,1f469-200d-1f692,woman firefighter,:woman_firefighter:,,19,0,2406: :woman_firefighter: | ,2406: :woman_firefighter:,2406: 
1f469-1f3fb-1f692,1f469-1f3fb-200d-1f692,woman firefighter: light skin tone,:woman_firefighter_tone1:,:woman_firefighter_light_skin_tone:,25,35,2407: :woman_firefighter_tone1: | :woman_firefighter_light_skin_tone:,2407: :woman_firefighter_tone1:,2407: :woman_firefighter_light_skin_tone:
1f469-1f3fc-1f692,1f469-1f3fc-200d-1f692,woman firefighter: medium-light skin tone,:woman_firefighter_tone2:,:woman_firefighter_medium_light_skin_tone:,25,42,2408: :woman_firefighter_tone2: | :woman_firefighter_medium_light_skin_tone:,2408: :woman_firefighter_tone2:,2408: :woman_firefighter_medium_light_skin_tone:
1f469-1f3fd-1f692,1f469-1f3fd-200d-1f692,woman firefighter: medium skin tone,:woman_firefighter_tone3:,:woman_firefighter_medium_skin_tone:,25,36,2409: :woman_firefighter_tone3: | :woman_firefighter_medium_skin_tone:,2409: :woman_firefighter_tone3:,2409: :woman_firefighter_medium_skin_tone:
1f469-1f3fe-1f692,1f469-1f3fe-200d-1f692,woman firefighter: medium-dark skin tone,:woman_firefighter_tone4:,:woman_firefighter_medium_dark_skin_tone:,25,41,2410: :woman_firefighter_tone4: | :woman_firefighter_medium_dark_skin_tone:,2410: :woman_firefighter_tone4:,2410: :woman_firefighter_medium_dark_skin_tone:
1f469-1f3ff-1f692,1f469-1f3ff-200d-1f692,woman firefighter: dark skin tone,:woman_firefighter_tone5:,:woman_firefighter_dark_skin_tone:,25,34,2411: :woman_firefighter_tone5: | :woman_firefighter_dark_skin_tone:,2411: :woman_firefighter_tone5:,2411: :woman_firefighter_dark_skin_tone:
2640,2640-fe0f,female sign,:female_sign:,,13,0,2412: :female_sign: | ,2412: :female_sign:,2412: 
2642,2642-fe0f,male sign,:male_sign:,,11,0,2413: :male_sign: | ,2413: :male_sign:,2413: 
2695,2695-fe0f,medical symbol,:medical_symbol:,,16,0,2414: :medical_symbol: | ,2414: :medical_symbol:,2414: 
1f1fa-1f1f3,1f1fa-1f1f3,United Nations,:united_nations:,,16,0,2415: :united_nations: | ,2415: :united_nations:,2415: 
1f3c2-1f3fc,1f3c2-1f3fc,snowboarder: medium-light skin tone,:snowboarder_tone2:,:snowboarder_medium_light_skin_tone:,19,36,2416: :snowboarder_tone2: | :snowboarder_medium_light_skin_tone:,2416: :snowboarder_tone2:,2416: :snowboarder_medium_light_skin_tone:
1f3c2-1f3fd,1f3c2-1f3fd,snowboarder: medium skin tone,:snowboarder_tone3:,:snowboarder_medium_skin_tone:,19,30,2417: :snowboarder_tone3: | :snowboarder_medium_skin_tone:,2417: :snowboarder_tone3:,2417: :snowboarder_medium_skin_tone:
1f3c2-1f3fe,1f3c2-1f3fe,snowboarder: medium-dark skin tone,:snowboarder_tone4:,:snowboarder_medium_dark_skin_tone:,19,35,2418: :snowboarder_tone4: | :snowboarder_medium_dark_skin_tone:,2418: :snowboarder_tone4:,2418: :snowboarder_medium_dark_skin_tone:
1f3c2-1f3ff,1f3c2-1f3ff,snowboarder: dark skin tone,:snowboarder_tone5:,:snowboarder_dark_skin_tone:,19,28,2419: :snowboarder_tone5: | :snowboarder_dark_skin_tone:,2419: :snowboarder_tone5:,2419: :snowboarder_dark_skin_tone:
1f3cc-1f3fb,1f3cc-1f3fb,person golfing: light skin tone,:person_golfing_tone1:,:person_golfing_light_skin_tone:,22,32,2420: :person_golfing_tone1: | :person_golfing_light_skin_tone:,2420: :person_golfing_tone1:,2420: :person_golfing_light_skin_tone:
1f3cc-1f3fc,1f3cc-1f3fc,person golfing: medium-light skin tone,:person_golfing_tone2:,:person_golfing_medium_light_skin_tone:,22,39,2421: :person_golfing_tone2: | :person_golfing_medium_light_skin_tone:,2421: :person_golfing_tone2:,2421: :person_golfing_medium_light_skin_tone:
1f3cc-1f3fd,1f3cc-1f3fd,person golfing: medium skin tone,:person_golfing_tone3:,:person_golfing_medium_skin_tone:,22,33,2422: :person_golfing_tone3: | :person_golfing_medium_skin_tone:,2422: :person_golfing_tone3:,2422: :person_golfing_medium_skin_tone:
1f3cc-1f3fe,1f3cc-1f3fe,person golfing: medium-dark skin tone,:person_golfing_tone4:,:person_golfing_medium_dark_skin_tone:,22,38,2423: :person_golfing_tone4: | :person_golfing_medium_dark_skin_tone:,2423: :person_golfing_tone4:,2423: :person_golfing_medium_dark_skin_tone:
1f3cc-1f3ff,1f3cc-1f3ff,person golfing: dark skin tone,:person_golfing_tone5:,:person_golfing_dark_skin_tone:,22,31,2424: :person_golfing_tone5: | :person_golfing_dark_skin_tone:,2424: :person_golfing_tone5:,2424: :person_golfing_dark_skin_tone:
1f468-1f467-1f467,1f468-200d-1f467-200d-1f467,"family: man, girl, girl",:family_man_girl_girl:,,22,0,2425: :family_man_girl_girl: | ,2425: :family_man_girl_girl:,2425: 
1f468-1f469-1f466,1f468-200d-1f469-200d-1f466,"family: man, woman, boy",:family_man_woman_boy:,,22,0,2426: :family_man_woman_boy: | ,2426: :family_man_woman_boy:,2426: 
1f469-2764-1f468,1f469-200d-2764-fe0f-200d-1f468,"couple with heart: woman, man",:couple_with_heart_woman_man:,,29,0,2427: :couple_with_heart_woman_man: | ,2427: :couple_with_heart_woman_man:,2427: 
1f469-2764-1f48b-1f468,1f469-200d-2764-fe0f-200d-1f48b-200d-1f468,"kiss: woman, man",:kiss_woman_man:,,16,0,2428: :kiss_woman_man: | ,2428: :kiss_woman_man:,2428: 
1f6f7,1f6f7,sled,:sled:,,6,0,2429: :sled: | ,2429: :sled:,2429: 
1f6f8,1f6f8,flying saucer,:flying_saucer:,,15,0,2430: :flying_saucer: | ,2430: :flying_saucer:,2430: 
1f91f,1f91f,love-you gesture,:love_you_gesture:,,18,0,2431: :love_you_gesture: | ,2431: :love_you_gesture:,2431: 
1f928,1f928,face with raised eyebrow,:face_with_raised_eyebrow:,,26,0,2432: :face_with_raised_eyebrow: | ,2432: :face_with_raised_eyebrow:,2432: 
1f929,1f929,star-struck,:star_struck:,,13,0,2433: :star_struck: | ,2433: :star_struck:,2433: 
1f92a,1f92a,crazy face,:crazy_face:,,12,0,2434: :crazy_face: | ,2434: :crazy_face:,2434: 
1f92b,1f92b,shushing face,:shushing_face:,,15,0,2435: :shushing_face: | ,2435: :shushing_face:,2435: 
1f92c,1f92c,face with symbols over mouth,:face_with_symbols_over_mouth:,,30,0,2436: :face_with_symbols_over_mouth: | ,2436: :face_with_symbols_over_mouth:,2436: 
1f92d,1f92d,face with hand over mouth,:face_with_hand_over_mouth:,,27,0,2437: :face_with_hand_over_mouth: | ,2437: :face_with_hand_over_mouth:,2437: 
1f92e,1f92e,face vomiting,:face_vomiting:,,15,0,2438: :face_vomiting: | ,2438: :face_vomiting:,2438: 
1f92f,1f92f,exploding head,:exploding_head:,,16,0,2439: :exploding_head: | ,2439: :exploding_head:,2439: 
1f931,1f931,breast-feeding,:breast_feeding:,,16,0,2440: :breast_feeding: | ,2440: :breast_feeding:,2440: 
1f932,1f932,palms up together,:palms_up_together:,,19,0,2441: :palms_up_together: | ,2441: :palms_up_together:,2441: 
1f94c,1f94c,curling stone,:curling_stone:,,15,0,2442: :curling_stone: | ,2442: :curling_stone:,2442: 
1f95f,1f95f,dumpling,:dumpling:,,10,0,2443: :dumpling: | ,2443: :dumpling:,2443: 
1f960,1f960,fortune cookie,:fortune_cookie:,,16,0,2444: :fortune_cookie: | ,2444: :fortune_cookie:,2444: 
1f961,1f961,takeout box,:takeout_box:,,13,0,2445: :takeout_box: | ,2445: :takeout_box:,2445: 
1f962,1f962,chopsticks,:chopsticks:,,12,0,2446: :chopsticks: | ,2446: :chopsticks:,2446: 
1f963,1f963,bowl with spoon,:bowl_with_spoon:,,17,0,2447: :bowl_with_spoon: | ,2447: :bowl_with_spoon:,2447: 
1f964,1f964,cup with straw,:cup_with_straw:,,16,0,2448: :cup_with_straw: | ,2448: :cup_with_straw:,2448: 
1f965,1f965,coconut,:coconut:,,9,0,2449: :coconut: | ,2449: :coconut:,2449: 
1f966,1f966,broccoli,:broccoli:,,10,0,2450: :broccoli: | ,2450: :broccoli:,2450: 
1f967,1f967,pie,:pie:,,5,0,2451: :pie: | ,2451: :pie:,2451: 
1f968,1f968,pretzel,:pretzel:,,9,0,2452: :pretzel: | ,2452: :pretzel:,2452: 
1f969,1f969,cut of meat,:cut_of_meat:,,13,0,2453: :cut_of_meat: | ,2453: :cut_of_meat:,2453: 
1f96a,1f96a,sandwich,:sandwich:,,10,0,2454: :sandwich: | ,2454: :sandwich:,2454: 
1f96b,1f96b,canned food,:canned_food:,,13,0,2455: :canned_food: | ,2455: :canned_food:,2455: 
1f992,1f992,giraffe,:giraffe:,,9,0,2456: :giraffe: | ,2456: :giraffe:,2456: 
1f993,1f993,zebra,:zebra:,,7,0,2457: :zebra: | ,2457: :zebra:,2457: 
1f994,1f994,hedgehog,:hedgehog:,,10,0,2458: :hedgehog: | ,2458: :hedgehog:,2458: 
1f995,1f995,sauropod,:sauropod:,,10,0,2459: :sauropod: | ,2459: :sauropod:,2459: 
1f996,1f996,T-Rex,:t_rex:,,7,0,2460: :t_rex: | ,2460: :t_rex:,2460: 
1f997,1f997,cricket,:cricket:,,9,0,2461: :cricket: | ,2461: :cricket:,2461: 
1f9d0,1f9d0,face with monocle,:face_with_monocle:,,19,0,2462: :face_with_monocle: | ,2462: :face_with_monocle:,2462: 
1f9d1,1f9d1,adult,:adult:,,7,0,2463: :adult: | ,2463: :adult:,2463: 
1f9d2,1f9d2,child,:child:,,7,0,2464: :child: | ,2464: :child:,2464: 
1f9d3,1f9d3,older adult,:older_adult:,,13,0,2465: :older_adult: | ,2465: :older_adult:,2465: 
1f9d4,1f9d4,bearded person,:bearded_person:,,16,0,2466: :bearded_person: | ,2466: :bearded_person:,2466: 
1f9d5,1f9d5,woman with headscarf,:woman_with_headscarf:,,22,0,2467: :woman_with_headscarf: | ,2467: :woman_with_headscarf:,2467: 
1f9d6,1f9d6,person in steamy room,:person_in_steamy_room:,,23,0,2468: :person_in_steamy_room: | ,2468: :person_in_steamy_room:,2468: 
1f9d7,1f9d7,person climbing,:person_climbing:,,17,0,2469: :person_climbing: | ,2469: :person_climbing:,2469: 
1f9d8,1f9d8,person in lotus position,:person_in_lotus_position:,,26,0,2470: :person_in_lotus_position: | ,2470: :person_in_lotus_position:,2470: 
1f9d9,1f9d9,mage,:mage:,,6,0,2471: :mage: | ,2471: :mage:,2471: 
1f9da,1f9da,fairy,:fairy:,,7,0,2472: :fairy: | ,2472: :fairy:,2472: 
1f9db,1f9db,vampire,:vampire:,,9,0,2473: :vampire: | ,2473: :vampire:,2473: 
1f9dc,1f9dc,merperson,:merperson:,,11,0,2474: :merperson: | ,2474: :merperson:,2474: 
1f9dd,1f9dd,elf,:elf:,,5,0,2475: :elf: | ,2475: :elf:,2475: 
1f9de,1f9de,genie,:genie:,,7,0,2476: :genie: | ,2476: :genie:,2476: 
1f9df,1f9df,zombie,:zombie:,,8,0,2477: :zombie: | ,2477: :zombie:,2477: 
1f9e0,1f9e0,brain,:brain:,,7,0,2478: :brain: | ,2478: :brain:,2478: 
1f9e1,1f9e1,orange heart,:orange_heart:,,14,0,2479: :orange_heart: | ,2479: :orange_heart:,2479: 
1f9e2,1f9e2,billed cap,:billed_cap:,,12,0,2480: :billed_cap: | ,2480: :billed_cap:,2480: 
1f9e3,1f9e3,scarf,:scarf:,,7,0,2481: :scarf: | ,2481: :scarf:,2481: 
1f9e4,1f9e4,gloves,:gloves:,,8,0,2482: :gloves: | ,2482: :gloves:,2482: 
1f9e5,1f9e5,coat,:coat:,,6,0,2483: :coat: | ,2483: :coat:,2483: 
1f9e6,1f9e6,socks,:socks:,,7,0,2484: :socks: | ,2484: :socks:,2484: 
1f3f4-e0067-e0062-e0065-e006e-e0067-e007f,1f3f4-e0067-e0062-e0065-e006e-e0067-e007f,England,:england:,,9,0,2485: :england: | ,2485: :england:,2485: 
1f3f4-e0067-e0062-e0073-e0063-e0074-e007f,1f3f4-e0067-e0062-e0073-e0063-e0074-e007f,Scotland,:scotland:,,10,0,2486: :scotland: | ,2486: :scotland:,2486: 
1f3f4-e0067-e0062-e0077-e006c-e0073-e007f,1f3f4-e0067-e0062-e0077-e006c-e0073-e007f,Wales,:wales:,,7,0,2487: :wales: | ,2487: :wales:,2487: 
1f91f-1f3fb,1f91f-1f3fb,love-you gesture: light skin tone,:love_you_gesture_tone1:,:love_you_gesture_light_skin_tone:,24,34,2488: :love_you_gesture_tone1: | :love_you_gesture_light_skin_tone:,2488: :love_you_gesture_tone1:,2488: :love_you_gesture_light_skin_tone:
1f91f-1f3fc,1f91f-1f3fc,love-you gesture: medium-light skin tone,:love_you_gesture_tone2:,:love_you_gesture_medium_light_skin_tone:,24,41,2489: :love_you_gesture_tone2: | :love_you_gesture_medium_light_skin_tone:,2489: :love_you_gesture_tone2:,2489: :love_you_gesture_medium_light_skin_tone:
1f91f-1f3fd,1f91f-1f3fd,love-you gesture: medium skin tone,:love_you_gesture_tone3:,:love_you_gesture_medium_skin_tone:,24,35,2490: :love_you_gesture_tone3: | :love_you_gesture_medium_skin_tone:,2490: :love_you_gesture_tone3:,2490: :love_you_gesture_medium_skin_tone:
1f91f-1f3fe,1f91f-1f3fe,love-you gesture: medium-dark skin tone,:love_you_gesture_tone4:,:love_you_gesture_medium_dark_skin_tone:,24,40,2491: :love_you_gesture_tone4: | :love_you_gesture_medium_dark_skin_tone:,2491: :love_you_gesture_tone4:,2491: :love_you_gesture_medium_dark_skin_tone:
1f91f-1f3ff,1f91f-1f3ff,love-you gesture: dark skin tone,:love_you_gesture_tone5:,:love_you_gesture_dark_skin_tone:,24,33,2492: :love_you_gesture_tone5: | :love_you_gesture_dark_skin_tone:,2492: :love_you_gesture_tone5:,2492: :love_you_gesture_dark_skin_tone:
1f931-1f3fb,1f931-1f3fb,breast-feeding: light skin tone,:breast_feeding_tone1:,:breast_feeding_light_skin_tone:,22,32,2493: :breast_feeding_tone1: | :breast_feeding_light_skin_tone:,2493: :breast_feeding_tone1:,2493: :breast_feeding_light_skin_tone:
1f931-1f3fc,1f931-1f3fc,breast-feeding: medium-light skin tone,:breast_feeding_tone2:,:breast_feeding_medium_light_skin_tone:,22,39,2494: :breast_feeding_tone2: | :breast_feeding_medium_light_skin_tone:,2494: :breast_feeding_tone2:,2494: :breast_feeding_medium_light_skin_tone:
1f931-1f3fd,1f931-1f3fd,breast-feeding: medium skin tone,:breast_feeding_tone3:,:breast_feeding_medium_skin_tone:,22,33,2495: :breast_feeding_tone3: | :breast_feeding_medium_skin_tone:,2495: :breast_feeding_tone3:,2495: :breast_feeding_medium_skin_tone:
1f931-1f3fe,1f931-1f3fe,breast-feeding: medium-dark skin tone,:breast_feeding_tone4:,:breast_feeding_medium_dark_skin_tone:,22,38,2496: :breast_feeding_tone4: | :breast_feeding_medium_dark_skin_tone:,2496: :breast_feeding_tone4:,2496: :breast_feeding_medium_dark_skin_tone:
1f931-1f3ff,1f931-1f3ff,breast-feeding: dark skin tone,:breast_feeding_tone5:,:breast_feeding_dark_skin_tone:,22,31,2497: :breast_feeding_tone5: | :breast_feeding_dark_skin_tone:,2497: :breast_feeding_tone5:,2497: :breast_feeding_dark_skin_tone:
1f932-1f3fb,1f932-1f3fb,palms up together: light skin tone,:palms_up_together_tone1:,:palms_up_together_light_skin_tone:,25,35,2498: :palms_up_together_tone1: | :palms_up_together_light_skin_tone:,2498: :palms_up_together_tone1:,2498: :palms_up_together_light_skin_tone:
1f932-1f3fc,1f932-1f3fc,palms up together: medium-light skin tone,:palms_up_together_tone2:,:palms_up_together_medium_light_skin_tone:,25,42,2499: :palms_up_together_tone2: | :palms_up_together_medium_light_skin_tone:,2499: :palms_up_together_tone2:,2499: :palms_up_together_medium_light_skin_tone:
1f932-1f3fd,1f932-1f3fd,palms up together: medium skin tone,:palms_up_together_tone3:,:palms_up_together_medium_skin_tone:,25,36,2500: :palms_up_together_tone3: | :palms_up_together_medium_skin_tone:,2500: :palms_up_together_tone3:,2500: :palms_up_together_medium_skin_tone:
1f932-1f3fe,1f932-1f3fe,palms up together: medium-dark skin tone,:palms_up_together_tone4:,:palms_up_together_medium_dark_skin_tone:,25,41,2501: :palms_up_together_tone4: | :palms_up_together_medium_dark_skin_tone:,2501: :palms_up_together_tone4:,2501: :palms_up_together_medium_dark_skin_tone:
1f932-1f3ff,1f932-1f3ff,palms up together: dark skin tone,:palms_up_together_tone5:,:palms_up_together_dark_skin_tone:,25,34,2502: :palms_up_together_tone5: | :palms_up_together_dark_skin_tone:,2502: :palms_up_together_tone5:,2502: :palms_up_together_dark_skin_tone:
1f9d1-1f3fb,1f9d1-1f3fb,adult: light skin tone,:adult_tone1:,:adult_light_skin_tone:,13,23,2503: :adult_tone1: | :adult_light_skin_tone:,2503: :adult_tone1:,2503: :adult_light_skin_tone:
